영업일,결제시각,주문금액,결제수단,메뉴,수량,취소환불액
2026-05-01,20:06,17000,카드,소복 정식,1,0
2026-05-01,20:09,6000,카드,계란말이 추가,1,0
2026-05-01,20:28,39000,카드,들기름 고등어 한상,3,0
2026-05-01,20:34,6000,간편결제,계란말이 추가,1,0
2026-05-01,20:35,6000,카드,계란말이 추가,1,0
2026-05-01,20:42,15000,카드,제철 반상,1,0
2026-05-01,20:48,18000,카드,동치미 국수,2,0
2026-05-02,11:05,17000,간편결제,소복 정식,1,0
2026-05-02,11:24,21000,간편결제,묵은지 김치찜,1,0
2026-05-02,11:29,26000,카드,보리굴비 정식,1,0
2026-05-02,11:42,21000,카드,묵은지 김치찜,1,0
2026-05-02,12:01,12000,카드,계란말이 추가,2,0
2026-05-02,12:02,17000,카드,소복 정식,1,0
2026-05-02,12:20,26000,간편결제,들기름 고등어 한상,2,0
2026-05-02,12:32,17000,카드,소복 정식,1,0
2026-05-02,12:46,6000,카드,계란말이 추가,1,0
2026-05-02,12:46,21000,간편결제,묵은지 김치찜,1,0
2026-05-02,12:47,26000,카드,보리굴비 정식,1,0
2026-05-02,12:52,17000,카드,소복 정식,1,0
2026-05-02,12:56,26000,카드,보리굴비 정식,1,0
2026-05-02,13:27,15000,카드,제철 반상,1,0
2026-05-02,13:32,12000,카드,계란말이 추가,2,0
2026-05-02,13:49,30000,간편결제,제철 반상,2,0
2026-05-02,13:55,42000,카드,묵은지 김치찜,2,0
2026-05-02,13:56,6000,카드,계란말이 추가,1,0
2026-05-02,17:13,21000,카드,묵은지 김치찜,1,0
2026-05-02,17:20,26000,카드,보리굴비 정식,1,0
2026-05-02,17:26,15000,카드,제철 반상,1,0
2026-05-02,17:30,26000,카드,보리굴비 정식,1,0
2026-05-02,18:08,6000,카드,계란말이 추가,1,0
2026-05-02,18:13,26000,카드,보리굴비 정식,1,0
2026-05-02,18:26,15000,카드,제철 반상,1,0
2026-05-02,18:39,13000,카드,들기름 고등어 한상,1,0
2026-05-02,18:41,6000,카드,계란말이 추가,1,0
2026-05-02,18:47,21000,카드,묵은지 김치찜,1,0
2026-05-02,19:03,13000,카드,들기름 고등어 한상,1,0
2026-05-02,19:09,17000,간편결제,소복 정식,1,0
2026-05-02,19:27,12000,카드,계란말이 추가,2,0
2026-05-02,19:29,15000,간편결제,제철 반상,1,0
2026-05-02,19:32,26000,카드,보리굴비 정식,1,0
2026-05-02,19:58,21000,카드,묵은지 김치찜,1,0
2026-05-02,20:55,9000,카드,동치미 국수,1,0
2026-05-03,11:38,15000,간편결제,제철 반상,1,0
2026-05-03,11:54,9000,카드,동치미 국수,1,0
2026-05-03,12:05,34000,카드,소복 정식,2,0
2026-05-03,12:17,26000,카드,보리굴비 정식,1,0
2026-05-03,12:32,26000,카드,보리굴비 정식,1,0
2026-05-03,13:07,26000,카드,들기름 고등어 한상,2,0
2026-05-03,13:11,9000,카드,동치미 국수,1,0
2026-05-03,13:12,13000,카드,들기름 고등어 한상,1,0
2026-05-03,13:14,15000,카드,제철 반상,1,0
2026-05-03,13:22,17000,현금,소복 정식,1,0
2026-05-03,13:43,17000,현금,소복 정식,1,0
2026-05-03,13:52,13000,카드,들기름 고등어 한상,1,0
2026-05-03,17:11,13000,카드,들기름 고등어 한상,1,0
2026-05-03,17:21,13000,카드,들기름 고등어 한상,1,0
2026-05-03,17:34,42000,카드,묵은지 김치찜,2,0
2026-05-03,18:01,9000,카드,동치미 국수,1,0
2026-05-03,18:13,12000,카드,계란말이 추가,2,0
2026-05-03,18:20,18000,카드,동치미 국수,2,0
2026-05-03,18:23,17000,간편결제,소복 정식,1,0
2026-05-03,18:39,26000,카드,보리굴비 정식,1,0
2026-05-03,18:57,9000,카드,동치미 국수,1,0
2026-05-03,19:19,30000,카드,제철 반상,2,0
2026-05-03,19:27,42000,카드,묵은지 김치찜,2,0
2026-05-03,19:29,15000,카드,제철 반상,1,0
2026-05-03,19:42,30000,카드,제철 반상,2,0
2026-05-03,19:44,17000,간편결제,소복 정식,1,0
2026-05-03,19:54,9000,카드,동치미 국수,1,0
2026-05-03,20:04,21000,카드,묵은지 김치찜,1,0
2026-05-03,20:17,13000,카드,들기름 고등어 한상,1,0
2026-05-03,20:40,42000,카드,묵은지 김치찜,2,0
2026-05-03,20:55,9000,현금,동치미 국수,1,0
2026-05-04,11:23,6000,간편결제,계란말이 추가,1,0
2026-05-04,11:24,9000,현금,동치미 국수,1,0
2026-05-04,11:41,6000,간편결제,계란말이 추가,1,0
2026-05-04,12:08,17000,카드,소복 정식,1,0
2026-05-04,12:20,15000,카드,제철 반상,1,0
2026-05-04,13:00,12000,간편결제,계란말이 추가,2,0
2026-05-04,13:20,26000,카드,보리굴비 정식,1,0
2026-05-04,13:22,21000,간편결제,묵은지 김치찜,1,0
2026-05-04,13:41,13000,카드,들기름 고등어 한상,1,0
2026-05-04,13:47,13000,카드,들기름 고등어 한상,1,0
2026-05-04,17:02,21000,카드,묵은지 김치찜,1,0
2026-05-04,17:03,15000,현금,제철 반상,1,0
2026-05-04,17:07,26000,카드,보리굴비 정식,1,0
2026-05-04,17:11,30000,카드,제철 반상,2,0
2026-05-04,17:12,9000,간편결제,동치미 국수,1,0
2026-05-04,17:31,26000,간편결제,보리굴비 정식,1,0
2026-05-04,17:54,17000,카드,소복 정식,1,0
2026-05-04,18:09,13000,카드,들기름 고등어 한상,1,0
2026-05-04,18:16,17000,간편결제,소복 정식,1,0
2026-05-04,18:23,21000,간편결제,묵은지 김치찜,1,0
2026-05-04,18:30,17000,카드,소복 정식,1,0
2026-05-04,18:36,26000,현금,들기름 고등어 한상,2,0
2026-05-04,18:51,17000,카드,소복 정식,1,0
2026-05-04,19:04,45000,카드,제철 반상,3,0
2026-05-04,19:26,26000,카드,보리굴비 정식,1,0
2026-05-04,20:20,15000,카드,제철 반상,1,0
2026-05-04,20:34,52000,카드,보리굴비 정식,2,0
2026-05-05,11:01,17000,간편결제,소복 정식,1,0
2026-05-05,11:16,17000,현금,소복 정식,1,0
2026-05-05,11:27,21000,카드,묵은지 김치찜,1,0
2026-05-05,11:28,15000,카드,제철 반상,1,0
2026-05-05,11:28,27000,카드,동치미 국수,3,0
2026-05-05,11:31,9000,카드,동치미 국수,1,0
2026-05-05,12:14,6000,간편결제,계란말이 추가,1,0
2026-05-05,12:21,45000,카드,제철 반상,3,0
2026-05-05,12:22,6000,카드,계란말이 추가,1,0
2026-05-05,12:22,13000,카드,들기름 고등어 한상,1,0
2026-05-05,12:31,42000,카드,묵은지 김치찜,2,0
2026-05-05,12:45,17000,현금,소복 정식,1,0
2026-05-05,13:13,13000,카드,들기름 고등어 한상,1,0
2026-05-05,13:32,17000,간편결제,소복 정식,1,0
2026-05-05,13:41,45000,카드,제철 반상,3,0
2026-05-05,13:43,26000,현금,보리굴비 정식,1,0
2026-05-05,13:48,13000,카드,들기름 고등어 한상,1,0
2026-05-05,17:00,52000,카드,보리굴비 정식,2,0
2026-05-05,17:20,17000,카드,소복 정식,1,0
2026-05-05,17:31,6000,카드,계란말이 추가,1,0
2026-05-05,18:15,26000,카드,들기름 고등어 한상,2,0
2026-05-05,18:17,15000,카드,제철 반상,1,0
2026-05-05,18:26,26000,현금,보리굴비 정식,1,0
2026-05-05,18:36,6000,간편결제,계란말이 추가,1,0
2026-05-05,19:08,26000,카드,보리굴비 정식,1,0
2026-05-05,19:11,26000,카드,보리굴비 정식,1,0
2026-05-05,19:14,17000,카드,소복 정식,1,0
2026-05-05,19:30,42000,카드,묵은지 김치찜,2,0
2026-05-05,19:36,6000,현금,계란말이 추가,1,0
2026-05-05,19:44,6000,현금,계란말이 추가,1,0
2026-05-05,19:48,6000,간편결제,계란말이 추가,1,0
2026-05-05,20:03,17000,카드,소복 정식,1,0
2026-05-05,20:32,34000,카드,소복 정식,2,0
2026-05-06,11:07,17000,카드,소복 정식,1,0
2026-05-06,11:12,9000,카드,동치미 국수,1,0
2026-05-06,11:16,9000,카드,동치미 국수,1,0
2026-05-06,11:23,21000,카드,묵은지 김치찜,1,0
2026-05-06,11:27,12000,간편결제,계란말이 추가,2,0
2026-05-06,11:49,26000,카드,보리굴비 정식,1,0
2026-05-06,12:02,6000,카드,계란말이 추가,1,0
2026-05-06,13:13,17000,카드,소복 정식,1,0
2026-05-06,13:35,13000,카드,들기름 고등어 한상,1,0
2026-05-06,13:36,9000,카드,동치미 국수,1,0
2026-05-06,13:41,6000,카드,계란말이 추가,1,0
2026-05-06,17:11,15000,간편결제,제철 반상,1,0
2026-05-06,17:50,42000,현금,묵은지 김치찜,2,0
2026-05-06,17:51,6000,카드,계란말이 추가,1,0
2026-05-06,17:52,9000,카드,동치미 국수,1,9000
2026-05-06,18:00,13000,카드,들기름 고등어 한상,1,0
2026-05-06,18:09,30000,카드,제철 반상,2,0
2026-05-06,18:15,18000,현금,동치미 국수,2,0
2026-05-06,18:29,21000,카드,묵은지 김치찜,1,0
2026-05-06,18:34,9000,카드,동치미 국수,1,0
2026-05-06,18:57,13000,간편결제,들기름 고등어 한상,1,0
2026-05-06,19:02,15000,카드,제철 반상,1,0
2026-05-06,19:17,52000,간편결제,보리굴비 정식,2,0
2026-05-06,19:24,6000,간편결제,계란말이 추가,1,0
2026-05-06,19:38,18000,현금,동치미 국수,2,0
2026-05-06,19:39,15000,카드,제철 반상,1,0
2026-05-06,19:42,17000,카드,소복 정식,1,0
2026-05-06,19:55,21000,카드,묵은지 김치찜,1,0
2026-05-06,19:59,6000,카드,계란말이 추가,1,0
2026-05-06,20:14,13000,카드,들기름 고등어 한상,1,0
2026-05-06,20:16,18000,카드,동치미 국수,2,0
2026-05-06,20:18,21000,카드,묵은지 김치찜,1,0
2026-05-06,20:18,12000,카드,계란말이 추가,2,0
2026-05-06,20:24,13000,현금,들기름 고등어 한상,1,0
2026-05-06,20:34,15000,카드,제철 반상,1,0
2026-05-06,20:48,6000,간편결제,계란말이 추가,1,0
2026-05-06,20:53,6000,카드,계란말이 추가,1,0
2026-05-07,11:14,12000,카드,계란말이 추가,2,0
2026-05-07,11:39,52000,카드,보리굴비 정식,2,0
2026-05-07,11:46,21000,카드,묵은지 김치찜,1,0
2026-05-07,11:49,18000,카드,동치미 국수,2,0
2026-05-07,11:57,30000,카드,제철 반상,2,0
2026-05-07,12:03,13000,간편결제,들기름 고등어 한상,1,0
2026-05-07,12:06,9000,간편결제,동치미 국수,1,0
2026-05-07,12:22,26000,카드,보리굴비 정식,1,0
2026-05-07,12:27,9000,카드,동치미 국수,1,0
2026-05-07,12:29,15000,간편결제,제철 반상,1,0
2026-05-07,12:39,13000,카드,들기름 고등어 한상,1,0
2026-05-07,13:02,26000,카드,보리굴비 정식,1,0
2026-05-07,13:03,13000,카드,들기름 고등어 한상,1,0
2026-05-07,13:03,51000,카드,소복 정식,3,0
2026-05-07,13:35,6000,카드,계란말이 추가,1,0
2026-05-07,13:46,9000,카드,동치미 국수,1,0
2026-05-07,13:47,34000,카드,소복 정식,2,0
2026-05-07,13:47,26000,현금,보리굴비 정식,1,0
2026-05-07,17:36,26000,카드,보리굴비 정식,1,0
2026-05-07,17:49,52000,카드,보리굴비 정식,2,0
2026-05-07,18:05,21000,카드,묵은지 김치찜,1,0
2026-05-07,18:08,6000,카드,계란말이 추가,1,0
2026-05-07,18:11,6000,간편결제,계란말이 추가,1,0
2026-05-07,18:16,17000,카드,소복 정식,1,0
2026-05-07,18:29,26000,카드,보리굴비 정식,1,0
2026-05-07,19:33,18000,카드,동치미 국수,2,0
2026-05-07,20:02,51000,카드,소복 정식,3,0
2026-05-07,20:14,15000,간편결제,제철 반상,1,0
2026-05-07,20:28,15000,간편결제,제철 반상,1,0
2026-05-07,20:49,15000,카드,제철 반상,1,0
2026-05-07,20:57,13000,카드,들기름 고등어 한상,1,0
2026-05-08,11:05,13000,간편결제,들기름 고등어 한상,1,0
2026-05-08,11:18,26000,카드,보리굴비 정식,1,0
2026-05-08,11:23,21000,간편결제,묵은지 김치찜,1,0
2026-05-08,11:30,30000,간편결제,제철 반상,2,0
2026-05-08,11:40,12000,카드,계란말이 추가,2,0
2026-05-08,11:47,26000,카드,들기름 고등어 한상,2,0
2026-05-08,12:01,15000,현금,제철 반상,1,0
2026-05-08,12:10,21000,카드,묵은지 김치찜,1,0
2026-05-08,12:24,21000,카드,묵은지 김치찜,1,0
2026-05-08,12:32,6000,간편결제,계란말이 추가,1,0
2026-05-08,13:05,13000,간편결제,들기름 고등어 한상,1,0
2026-05-08,13:10,26000,카드,보리굴비 정식,1,0
2026-05-08,13:12,15000,카드,제철 반상,1,0
2026-05-08,13:23,26000,카드,들기름 고등어 한상,2,0
2026-05-08,13:26,15000,현금,제철 반상,1,0
2026-05-08,13:27,51000,카드,소복 정식,3,0
2026-05-08,13:28,52000,카드,보리굴비 정식,2,0
2026-05-08,13:41,26000,카드,보리굴비 정식,1,0
2026-05-08,13:42,15000,현금,제철 반상,1,0
2026-05-08,13:51,9000,간편결제,동치미 국수,1,0
2026-05-08,13:54,17000,카드,소복 정식,1,0
2026-05-08,17:06,9000,간편결제,동치미 국수,1,0
2026-05-08,17:19,13000,카드,들기름 고등어 한상,1,0
2026-05-08,17:22,9000,카드,동치미 국수,1,0
2026-05-08,17:27,9000,카드,동치미 국수,1,0
2026-05-08,17:27,18000,카드,동치미 국수,2,0
2026-05-08,17:30,26000,카드,보리굴비 정식,1,0
2026-05-08,17:41,6000,카드,계란말이 추가,1,6000
2026-05-08,18:06,18000,카드,동치미 국수,2,0
2026-05-08,18:08,17000,현금,소복 정식,1,0
2026-05-08,18:13,9000,간편결제,동치미 국수,1,0
2026-05-08,18:28,6000,카드,계란말이 추가,1,0
2026-05-08,18:42,21000,카드,묵은지 김치찜,1,0
2026-05-08,18:54,17000,카드,소복 정식,1,0
2026-05-08,19:11,13000,현금,들기름 고등어 한상,1,0
2026-05-08,19:14,17000,현금,소복 정식,1,0
2026-05-08,19:36,13000,간편결제,들기름 고등어 한상,1,0
2026-05-08,20:07,13000,간편결제,들기름 고등어 한상,1,0
2026-05-08,20:26,42000,카드,묵은지 김치찜,2,0
2026-05-08,20:53,21000,카드,묵은지 김치찜,1,0
2026-05-09,11:14,13000,현금,들기름 고등어 한상,1,0
2026-05-09,11:16,18000,카드,동치미 국수,2,0
2026-05-09,11:17,18000,카드,동치미 국수,2,0
2026-05-09,11:23,26000,카드,보리굴비 정식,1,0
2026-05-09,11:41,15000,카드,제철 반상,1,0
2026-05-09,12:00,9000,간편결제,동치미 국수,1,0
2026-05-09,12:10,9000,카드,동치미 국수,1,0
2026-05-09,12:16,13000,간편결제,들기름 고등어 한상,1,0
2026-05-09,12:32,34000,카드,소복 정식,2,0
2026-05-09,12:41,17000,현금,소복 정식,1,0
2026-05-09,12:42,17000,카드,소복 정식,1,0
2026-05-09,12:46,6000,카드,계란말이 추가,1,0
2026-05-09,13:01,26000,카드,보리굴비 정식,1,26000
2026-05-09,13:04,26000,현금,보리굴비 정식,1,0
2026-05-09,13:08,42000,카드,묵은지 김치찜,2,0
2026-05-09,13:15,17000,카드,소복 정식,1,0
2026-05-09,13:16,26000,간편결제,들기름 고등어 한상,2,26000
2026-05-09,13:18,15000,간편결제,제철 반상,1,0
2026-05-09,13:22,26000,카드,보리굴비 정식,1,0
2026-05-09,13:31,9000,카드,동치미 국수,1,0
2026-05-09,13:37,13000,카드,들기름 고등어 한상,1,0
2026-05-09,13:38,21000,간편결제,묵은지 김치찜,1,0
2026-05-09,13:44,12000,카드,계란말이 추가,2,0
2026-05-09,17:30,6000,카드,계란말이 추가,1,0
2026-05-09,17:33,26000,카드,보리굴비 정식,1,0
2026-05-09,17:43,18000,간편결제,동치미 국수,2,0
2026-05-09,17:44,63000,카드,묵은지 김치찜,3,0
2026-05-09,17:47,15000,카드,제철 반상,1,0
2026-05-09,17:51,13000,카드,들기름 고등어 한상,1,0
2026-05-09,17:54,21000,간편결제,묵은지 김치찜,1,21000
2026-05-09,17:58,18000,카드,계란말이 추가,3,0
2026-05-09,18:01,15000,간편결제,제철 반상,1,0
2026-05-09,18:26,42000,카드,묵은지 김치찜,2,0
2026-05-09,18:38,6000,카드,계란말이 추가,1,0
2026-05-09,18:50,6000,카드,계란말이 추가,1,0
2026-05-09,19:07,34000,카드,소복 정식,2,0
2026-05-09,19:07,15000,현금,제철 반상,1,0
2026-05-09,19:31,26000,카드,들기름 고등어 한상,2,0
2026-05-09,19:39,13000,카드,들기름 고등어 한상,1,0
2026-05-09,20:04,9000,카드,동치미 국수,1,0
2026-05-09,20:08,13000,카드,들기름 고등어 한상,1,0
2026-05-09,20:14,13000,카드,들기름 고등어 한상,1,0
2026-05-09,20:26,30000,카드,제철 반상,2,0
2026-05-09,20:55,30000,카드,제철 반상,2,0
2026-05-09,20:58,26000,카드,보리굴비 정식,1,0
2026-05-10,11:07,17000,카드,소복 정식,1,0
2026-05-10,11:15,6000,카드,계란말이 추가,1,0
2026-05-10,11:42,9000,카드,동치미 국수,1,0
2026-05-10,11:46,26000,간편결제,보리굴비 정식,1,0
2026-05-10,12:14,9000,카드,동치미 국수,1,0
2026-05-10,12:47,13000,카드,들기름 고등어 한상,1,0
2026-05-10,12:56,26000,카드,보리굴비 정식,1,0
2026-05-10,12:56,30000,카드,제철 반상,2,0
2026-05-10,13:09,9000,카드,동치미 국수,1,9000
2026-05-10,13:21,6000,간편결제,계란말이 추가,1,0
2026-05-10,13:22,26000,카드,보리굴비 정식,1,0
2026-05-10,13:28,26000,간편결제,보리굴비 정식,1,0
2026-05-10,13:31,17000,카드,소복 정식,1,0
2026-05-10,13:41,17000,간편결제,소복 정식,1,0
2026-05-10,13:45,17000,카드,소복 정식,1,0
2026-05-10,13:49,13000,카드,들기름 고등어 한상,1,0
2026-05-10,17:27,21000,카드,묵은지 김치찜,1,0
2026-05-10,17:38,18000,카드,동치미 국수,2,0
2026-05-10,18:15,18000,카드,동치미 국수,2,0
2026-05-10,18:24,78000,간편결제,보리굴비 정식,3,0
2026-05-10,18:28,26000,현금,보리굴비 정식,1,0
2026-05-10,18:38,21000,카드,묵은지 김치찜,1,0
2026-05-10,18:50,6000,간편결제,계란말이 추가,1,0
2026-05-10,19:10,17000,카드,소복 정식,1,0
2026-05-10,19:15,6000,간편결제,계란말이 추가,1,0
2026-05-10,19:22,17000,간편결제,소복 정식,1,0
2026-05-10,19:23,13000,카드,들기름 고등어 한상,1,0
2026-05-10,20:01,9000,현금,동치미 국수,1,0
2026-05-10,20:07,21000,카드,묵은지 김치찜,1,0
2026-05-10,20:11,13000,간편결제,들기름 고등어 한상,1,0
2026-05-10,20:23,9000,간편결제,동치미 국수,1,0
2026-05-10,20:37,6000,카드,계란말이 추가,1,0
2026-05-10,20:41,78000,카드,보리굴비 정식,3,0
2026-05-12,11:05,15000,카드,제철 반상,1,0
2026-05-12,11:08,21000,카드,묵은지 김치찜,1,0
2026-05-12,11:09,26000,카드,보리굴비 정식,1,0
2026-05-12,11:24,13000,카드,들기름 고등어 한상,1,0
2026-05-12,11:37,26000,카드,보리굴비 정식,1,0
2026-05-12,11:44,26000,카드,들기름 고등어 한상,2,0
2026-05-12,11:48,63000,카드,묵은지 김치찜,3,0
2026-05-12,12:23,13000,카드,들기름 고등어 한상,1,0
2026-05-12,12:54,17000,카드,소복 정식,1,0
2026-05-12,12:59,9000,카드,동치미 국수,1,0
2026-05-12,13:04,6000,카드,계란말이 추가,1,0
2026-05-12,13:14,52000,간편결제,보리굴비 정식,2,0
2026-05-12,13:26,15000,카드,제철 반상,1,0
2026-05-12,13:43,13000,카드,들기름 고등어 한상,1,0
2026-05-12,17:50,26000,카드,보리굴비 정식,1,0
2026-05-12,18:27,9000,간편결제,동치미 국수,1,0
2026-05-12,18:28,42000,카드,묵은지 김치찜,2,0
2026-05-12,19:03,42000,현금,묵은지 김치찜,2,0
2026-05-12,19:04,9000,카드,동치미 국수,1,0
2026-05-12,19:22,6000,간편결제,계란말이 추가,1,0
2026-05-12,19:33,42000,카드,묵은지 김치찜,2,0
2026-05-12,19:34,34000,카드,소복 정식,2,0
2026-05-12,19:41,13000,카드,들기름 고등어 한상,1,0
2026-05-12,20:12,15000,카드,제철 반상,1,0
2026-05-12,20:21,30000,카드,제철 반상,2,0
2026-05-12,20:24,15000,카드,제철 반상,1,0
2026-05-12,20:46,13000,간편결제,들기름 고등어 한상,1,0
2026-05-13,11:12,17000,카드,소복 정식,1,0
2026-05-13,11:25,9000,카드,동치미 국수,1,0
2026-05-13,11:29,6000,카드,계란말이 추가,1,0
2026-05-13,11:37,13000,카드,들기름 고등어 한상,1,0
2026-05-13,11:51,52000,카드,보리굴비 정식,2,0
2026-05-13,11:55,52000,카드,보리굴비 정식,2,0
2026-05-13,12:12,17000,카드,소복 정식,1,0
2026-05-13,12:12,21000,카드,묵은지 김치찜,1,0
2026-05-13,12:20,17000,카드,소복 정식,1,0
2026-05-13,12:38,26000,카드,보리굴비 정식,1,0
2026-05-13,12:55,17000,카드,소복 정식,1,0
2026-05-13,13:02,34000,현금,소복 정식,2,0
2026-05-13,13:04,26000,카드,보리굴비 정식,1,0
2026-05-13,13:21,15000,현금,제철 반상,1,0
2026-05-13,13:22,15000,카드,제철 반상,1,0
2026-05-13,13:43,15000,카드,제철 반상,1,0
2026-05-13,17:17,13000,카드,들기름 고등어 한상,1,0
